id1,id2,length
711,0,9.315593135856085
711,8775,6.820864116763846
711,8274,9.325554258831524
711,8570,6.815940475152335
8570,7355,0.8375332049632195
8570,3929,7.055522093183791
3929,157,7.011994685911021
3929,0,9.528526153765055
4397,1882,50.88187281388564
4397,8611,38.63901492755376
4397,4586,13.623483857657307
1882,0,169.6094438041684
1882,1609,118.84482833827663
3806,4586,8.103889846720378
3806,7666,2.6211110906155666
3806,8775,7.555436402667896
8775,3264,1.8903836002719028
4586,789,6.837496673765841
8274,3433,6.217225435786346
8274,8443,9.384130180953772
7355,8443,7.721831560512217
7355,157,7.33555430075974
8443,6506,9.690947884113195
157,3754,7.047863129113599
157,0,7.340589168770185
3433,3264,6.340413945062235
3433,789,2.7931026774050283
3264,789,5.883274728049667
9063,232,4.88884124580127
9063,5440,21.62502362908704
9063,8611,25.005809658090474
232,6014,5.086964906289173
232,3782,4.8884001335221905
232,6542,5.098089107318182
6508,1609,78.85983933421814
6508,2552,31.560267257458776
6508,3965,47.52157741901654
1609,7053,40.40625411682504
3965,473,1.3722097159283266
3965,8149,46.1558334625613
8149,4637,4.378307792810323
8149,6014,41.87336765526164
6014,900,36.92204318837686
8611,2294,18.818585189704994
3763,37,4.177255641366978
3763,8340,1.116303542786734
3763,3555,4.861126679023613
37,0,4.429836006538275
37,2972,2.1678063318680216
37,7146,21.566142364867027
37,3122,9.29247650653147
37,6219,13.486083860598095
37,8028,17.197400166959756
37,8863,7.583520293215066
37,6726,5.318744131513843
37,5217,1.9985194777980828
37,3555,1.9425504075877857
37,5349,1.355475843447396
37,8340,1.5155429047389393
3555,9132,5.61154070670251
9132,5217,5.876458305830052
9132,6292,11.258095922089451
6292,8863,20.030192272184404
6292,7053,30.185054097908235
7053,732,12.006086956095364
7666,789,3.431164751037687
789,1837,15.12913263316672
789,7461,12.067944157944273
789,6506,8.146926298783495
1837,2294,11.914586132223157
1837,2695,11.25777189892787
2294,524,7.919990282566163
3754,6506,10.488066951118167
3754,5081,17.065645411266516
979,5081,91.74888471348451
979,280,13.086939409499982
979,6895,101.82100104870548
6895,5521,622.4845136426594
6895,0,716.0295452022173
5081,5867,80.98429008661904
6542,4086,14.073995761391721
6542,4400,13.921795024566087
4400,787,10.488243979512752
4400,5440,18.146594633674397
5440,2448,9.087906275570262
3782,900,11.216898367905838
3782,6764,10.96249995130295
900,3832,27.739008810043863
732,5484,9.030502152596753
732,7288,11.98449065042422
732,3713,9.008648067633743
3713,5512,10.497915528963874
3713,3697,14.661489203005738
1700,3697,20.44030874263146
1700,9292,10.277793081426461
1700,2552,30.19611145390807
2552,473,1.4175783362441376
3697,505,7.210530568398874
473,9292,1.4161528342526195
473,6328,1.3679135593843503
473,2185,12.235875718766296
473,6795,4.900374489732002
473,8473,8.528471819451884
473,7593,1.5880119104437027
473,6553,1.6208158681008804
473,2671,1.6358602597884633
473,7003,1.5855105290735796
473,3042,7.763895832035958
473,8730,3.117683505765965
473,7312,0.7019791419686285
473,8270,10.379969304785728
473,4637,5.794233040161586
8270,1755,6.244132257333817
8270,6897,13.387133552615637
3832,6897,19.54255401618067
3832,746,9.572525653791036
6897,746,9.44897849774984
524,2448,10.231594702195967
524,6121,7.896800222812472
524,2695,10.229219130439153
2448,3090,9.636560592716062
8340,5349,1.3238435141646245
4151,1587,44.16687657948254
4151,14,7.772310580296898
4151,3852,36.394766173618486
1587,8804,352.33657936859356
1587,4377,308.18169604648944
2972,3852,30.030125647031678
