id1,id2,length
1109,44543,10.354356703648088
1109,7514,15.354465283998918
1109,10193,16.17181070265968
1109,16914,6.897791003129609
1109,7775,7.574499625344368
1109,12883,4.173641410288937
1109,31047,6.995611408763798
1109,11605,8.629704795551621
1109,4785,4.893536347351935
1109,46215,11.81527146161995
1109,36332,3.137849173307596
1109,25368,5.9070194305748664
1109,43502,7.884366771760033
1109,48331,4.451013109555495
1109,20156,3.0790358149679142
1109,13652,12.955284294286217
1109,13344,6.982903039350549
1109,29277,2.5715003518805286
1109,42493,2.186296949786889
1109,45213,2.6438405282350175
1109,38598,4.327379536365932
1109,27354,16.940411514275965
1109,26766,12.127447655740777
1109,5431,16.610489149408288
1109,25923,11.721204714048813
1109,26426,5.008047506058942
1109,24094,5.060689727534125
1109,41657,4.391654391866478
1109,42842,4.407895510699505
1109,48365,5.1121348066347485
1109,34607,8.835112233583354
1109,22217,7.818357924235865
1109,40995,3.4586733969884227
1109,29368,6.821576958079586
1109,5825,4.387709318436751
1109,40360,5.468496891485847
1109,20985,2.725252260517188
1109,21745,7.9303481403396585
1109,31230,1.2309127265718816
1109,25529,4.445127460546902
1109,7482,6.46884922274428
1109,36069,2.7859388925969313
1109,14366,2.8985547527565196
1109,26095,1.9197943816753313
1109,24974,2.559902531084515
1109,4762,3.2340574149619497
1109,41808,1.272737345134305
1109,9682,6.288182803610532
1109,11290,6.288182802766494
1109,5421,5.4385108885778894
1109,44835,5.305864143271076
1109,28608,6.551710097200189
1109,39723,4.829787478171866
1109,9942,8.191047751926725
1109,4303,11.777636903026401
1109,13478,1.606362180929335
1109,43462,0.9874852630467613
1109,6130,10.180122815757352
1109,13030,1.968386337989757
1109,9982,7.192549414419614
1109,15747,5.069560326866135
1109,16189,3.681051752307564
1109,12273,5.341806443177328
1109,48665,8.871300742095048
1109,39747,5.952446131596149
1109,40271,4.340025526200975
1109,14643,1.8324994752302037
1109,48567,1.8910743044365212
1109,27926,5.43357309084058
1109,33315,1.1106171940089336
1109,16800,0.6800122471719529
1109,49330,9.890008293747544
1109,3147,1.864590996205959
1109,13338,1.1467950245530245
1109,17778,13.162955222759201
1109,44578,20.464300850441084
1109,20296,9.539947554208446
1109,19097,4.412232184541239
1109,8782,22.856657292575377
1109,11266,9.186451641881202
1109,48527,4.4698429428713515
1109,29029,9.877126237126255
1109,39434,9.877126237793549
1109,38180,16.60611341708249
1109,32453,3.4380664952455597
1109,45342,6.069698731964976
1109,47413,14.879781369528207
1109,29769,13.782145755065986
1109,21332,3.8443592435300817
1109,47661,2.969134842384251
1109,3280,5.924169178931637
1109,19011,9.743053489793848
1109,31027,8.1299469871375
1109,15077,8.24307189333316
1109,13120,10.354356703648088
8790,1109,7.293853335896536
8790,4865,4.743592789140939
4865,21219,3.4091938361295986
4865,1109,3.7557957166247817
21219,10786,5.025969683247908
21219,11813,2.44373514461452
11813,1109,3.8763268323804017
13582,1109,14.545308248996848
13582,31293,10.700713618369836
10786,31293,9.179982573077895
10786,1109,6.421918947757222
31293,1109,6.778800960917339
13120,40934,19.056961024070404
13120,44543,17.962829882668423
44543,24707,22.284168299651597
7514,38647,11.105089842158574
7514,5431,18.906824326370565
24707,7766,5.780240799536724
24707,45551,22.798211904650504
45551,17387,20.21459698026454
45551,42774,26.853014820959846
38647,42774,16.967887459760025
38647,25923,10.114629509468115
42774,40494,17.40510827473914
15077,11410,15.97090695357758
15077,40934,17.930895556545135
40934,6937,15.657790896418854
7766,1563,7.156001750355199
1563,6937,4.4827454528475394
1563,17867,4.71211835869969
1563,26952,3.6064308297325556
1563,48851,12.19296837704508
1563,27340,7.827739916787425
1563,27587,3.9709411802583032
1563,17387,6.851497742835213
6937,19741,12.889819847138535
26766,5431,9.031038496421802
26766,10193,15.120669395285573
10193,44484,10.59705312967523
17387,18158,15.741030256179865
26426,49104,3.6033342951935468
49104,40190,12.25954197263554
49104,24094,9.769706748336976
40190,40494,15.524724302705714
40190,44197,7.326519958709596
40494,2448,5.193889623828287
2448,18158,5.159400834115965
2448,8312,8.868520878591392
2448,33682,3.1573240030964262
2448,48212,13.649162714760175
2448,37201,7.368634214995008
2448,39810,2.932236510626462
2448,11466,7.774702043339978
2448,44615,5.700938452125204
2448,43696,5.730907555620954
2448,34463,3.118746219329232
2448,19727,0.878439298518463
2448,7599,5.206717895704681
2448,6852,2.1057497109258834
2448,42633,2.001994577454662
2448,7464,4.957849494920137
2448,23436,2.9366712290112984
2448,43969,14.35229270658797
2448,40927,10.235187839883311
18158,31414,12.10539265205888
31027,6849,5.751375029919303
11410,6849,20.68450115021897
11410,21876,13.146763758217524
