id,class,area
0,-1,0
1,0,101.22123935741561
2,0,97.47259208220203
3,0,97.30864789317016
4,0,97.30213189151453
5,0,101.21374439971603
6,0,97.32743334366441
7,0,101.21737845922723
8,0,101.1978186913586
9,0,97.28491754473106
10,0,97.30912943785825
11,0,97.30582150924928
12,0,97.32971433871464
13,0,6022.946394060068
14,0,170.7602812725961
15,0,323.2316056766786
16,0,97.32998619421454
17,0,101.1965402245602
18,0,101.20781236606746
19,0,297.0313761784247
20,0,97.30699493825523
21,0,97.31619163455399
22,0,101.18709471400882
23,0,97.31046190435242
24,0,108.33544521332703
25,0,175.6993136278594
26,0,101.23596540140082
27,0,96.26683664241327
28,0,101.21691332849635
29,0,97.28368576669494
30,0,177.74719323979207
31,0,97.31925498799865
32,0,97.28285018885039
33,0,97.31926253697739
34,0,101.21530613746002
35,0,97.3102714344648
36,0,97.30344695587807
37,0,97.28252537371579
38,0,97.2815555757164
39,0,160.0052358623346
40,0,97.32458706517662
41,0,97.3060094083358
42,0,101.20817962355027
43,0,101.23570762557881
44,0,97.32271613720877
45,0,97.30524905659482
46,0,101.23235573210783
47,0,101.18292624105456
48,0,101.22987817631656
49,0,97.28162281355198
50,0,97.30966092104873
51,0,101.18709765666092
52,0,97.28548273596266
53,0,101.23414901105015
54,0,97.3143704022487
55,0,101.2087913661777
56,0,101.21283131829516
57,0,198.38147129135504
58,0,143.75305361258896
59,0,97.28718924888426
60,0,97.31953223976429
61,0,101.21436068089227
62,0,221.54803744550222
63,0,97.31456816481625
64,0,97.28411521960757
65,0,101.18638746833355
66,0,101.19589906041932
67,0,300.73965098876243
68,0,101.23150019080715
69,0,97.2997424328083
70,0,97.2948744883758
71,0,101.18501743923264
72,0,77.72491492258466
73,0,97.29491312524702
74,0,169.8495958117983
75,0,180.47247294431511
76,0,97.28341089582949
77,0,97.38747429245959
78,0,97.31299415184924
79,0,101.18412093493302
80,0,97.31277654377755
81,0,101.1907708139061
82,0,97.30388018573223
83,0,72.50949517653872
84,0,97.28599518649354
85,0,101.32027377710342
86,0,97.3185051136351
87,0,101.17923727238714
88,0,101.22260281095694
89,0,97.29504556202085
90,0,101.20563837933273
91,0,153.45891437775637
92,0,766.9441929689682
93,0,101.18785677143225
94,0,97.30241921976997
95,0,97.3039392779929
96,0,214.69030739334494
97,0,97.31028863428057
98,0,97.32243362940528
99,0,97.32499749464597
100,0,101.21080621002099
101,0,101.23245931592419
102,0,207.71016562994512
103,0,97.29015125707969
104,0,35.35056199017681
105,0,240.19690589201883
106,0,19.838444248371026
107,0,97.30250987717024
108,0,238.88168895004725
109,0,97.29423777544069
110,0,101.20035456699028
111,0,101.20044976937103
112,0,513.0163162584346
113,0,97.31179591115807
114,0,101.22515517847742
115,0,101.198169389483
116,0,101.31867660731254
117,0,97.32534596121891
118,0,101.31053568450689
119,0,97.321138658304
120,0,214.1718305715884
121,0,97.31636848908639
122,0,97.28250022582102
123,0,454.24246451011504
124,0,101.19809463604919
125,0,97.32823466279714
126,0,97.30489628137362
127,0,101.21735687965659
128,0,97.29719591264214
129,0,101.23654986972473
130,0,101.21721899366582
131,0,97.2852119617103
132,0,177.53807209330103
133,0,97.3081302544995
134,0,3844.6780290712777
135,0,214.77492357342066
136,0,169.8917650994649
137,0,1378.6090207826348
138,0,97.29734471562806
139,0,97.27750590083717
140,0,97.29298269123748
141,0,97.30599102227475
142,0,97.28983969770668
143,0,97.30995401528656
144,0,97.27440664855408
145,0,101.20777621966162
146,0,101.20892114500145
147,0,101.32761168374398
148,0,166.00967090251027
149,0,167.1379769922643
150,0,101.21881254186104
151,0,97.28595550408362
152,0,173.0050708474394
153,0,101.22800310616145
154,0,131.2488317142075
155,0,198.72124961518165
156,0,101.22510923152674
157,0,97.32032982217125
158,0,97.31152220847804
159,0,97.32253115469636
160,0,97.30112811537398
161,0,101.21669988245225
162,0,38.77901552091666
163,0,97.29219608036354
164,0,101.31409547068057
165,0,187.94306617465793
166,0,97.32299681252981
167,0,97.31283681417737
168,0,159.9630346017367
169,0,128.14903714755962
170,0,97.15782256404626
171,0,97.47125403004853
172,0,30.795985737594602
173,0,101.20811789350546
174,0,101.19820811655619
175,0,97.3175262113214
176,0,97.31844654196246
177,0,101.18459668808849
178,0,657.4692563371841
179,0,97.29704901341017
180,0,169.89312334521986
181,0,97.3204828031094
182,0,97.28384534944239
183,0,172.36625429430063
184,0,101.2196692400845
185,0,97.43385526933935
186,0,101.19845770559655
187,0,97.27859713890902
188,0,97.32674589030384
189,0,97.29629897411432
190,0,101.18439904940529
191,0,97.31402667434408
192,0,97.32412082975912
193,0,97.29177331373144
194,0,118.12610086867986
195,0,97.3136927733774
196,0,101.25320774373263
197,0,97.47411736213351
198,0,97.30739477065407
199,0,97.30645259062304
200,0,136.9716029167606
201,0,97.40594923956522
202,0,97.31307180434554
203,0,97.31335150405505
204,0,101.21737086880145
205,0,101.18682683432151
206,0,97.28721748964131
207,0,607.9691689749562
208,0,294.83011266890185
209,0,101.20601646190269
210,0,97.2940795292528
211,0,97.30843663017376
212,0,97.29652492348055
213,0,270.9883475362658
214,0,101.22024812126065
215,0,287.1066098748661
216,0,97.28269231590544
217,0,207.64250359771273
218,0,97.3159781426022
219,0,101.20820894928502
220,0,101.21792537782218
221,0,97.31938569204235
222,0,125.25207244916027
223,0,97.46373654000368
224,0,101.21540672891757
225,0,101.73610071378651
226,0,101.20934188120073
227,0,137.26422138667823
228,0,101.17883788917291
229,0,101.23148118707216
230,0,101.19799302804955
231,0,101.20983074346977
232,0,97.33260893728232
233,0,97.29341080711104
234,0,97.3224510814214
235,0,97.28365043650551
236,0,143.3671338235608
237,0,97.29632923751645
238,0,216.1869833774437
239,0,101.22602095821395
240,0,97.30728061997064
241,0,97.30169601711236
242,0,97.27760085558283
243,0,101.19853602095468
244,0,97.28106305909729
245,0,177.86594633354187
246,0,97.31118869790457
247,0,101.22441691087968
248,0,101.22579107899602
249,0,27.881147771803214
250,0,101.2304154904829
251,0,97.30775143461292
252,0,97.28363428911604
253,0,202.87403702587315
254,0,101.22386562789654
255,0,217.1917640766004
256,0,97.31239961993019
257,0,97.31842026380275
258,0,143.63855070813378
259,0,97.38744728307267
260,0,169.94957894450204
261,0,35.07696828601597
262,0,459.8872312773713
263,0,97.38922575156832
264,0,97.28878753941919
265,0,101.22268221701773
266,0,101.21840845848936
267,0,169.7740719051119
268,0,169.79511153772313
269,0,101.22878997807459
270,0,101.19074764945117
271,0,101.19644834318038
272,0,101.18828989281437
273,0,97.29099600269345
274,0,101.18296396884222
275,0,101.18865789050943
276,0,193.09311752615898
277,0,97.28455637949843
278,0,101.20050762271615
279,0,101.23760930999555
280,0,97.3289792984569
281,0,97.30224728776928
282,0,514.100400008839
283,0,101.19577666864365
284,0,75.973759639423
285,0,101.21709159470801
286,0,101.20606247823912
287,0,97.32677965872821
288,0,97.3178332568851
289,0,206.15199456387137
290,0,97.32532464334486
291,0,97.31264086668565
292,0,97.31084929781761
293,0,97.28252268134187
294,0,1510.4306593192778
295,0,97.32252342000616
296,0,97.27819776607276
297,0,101.22551730159448
298,0,101.22129444559113
299,0,247.3923403723997
300,0,97.31200354240863
301,0,216.73095743939655
302,0,101.22531046694039
303,0,101.23417308489584
304,0,97.31098175131314
305,0,101.17873875001277
306,0,101.22562614988911
307,0,169.84020695218095
308,0,101.19081428282092
309,0,202.27962506496632
310,0,155.29547312919001
311,0,101.19896367780197
312,0,176.47613040735905
