id1,id2,length
1313,12862,11.385543486535996
1313,10645,11.790662017262324
1313,2753,3.245007217281251
1313,16410,1.984430633597139
1313,14627,11.461187511157293
1313,5761,10.498935727335322
1313,19871,7.940740021056669
1313,7569,2.1668602494961955
1313,4212,4.138732710152864
1313,16946,2.998462953487977
1313,19451,15.470444052918793
1313,16610,0.6328637788310084
1313,18736,4.352444501978409
1313,13779,2.1496684519642746
1313,10117,14.515483627922706
1313,4275,5.084096315953782
1313,7312,2.8327654912279634
1313,10188,7.843538938880547
1313,6772,3.5412249952473016
1313,16426,4.6808022379017045
1313,11361,4.680802238757266
1313,12246,9.316533942748249
1313,16150,1.7667727231698636
1313,13313,1.5531544071066017
1313,3426,1.4956616998405736
1313,4128,1.440316014725288
1313,9528,1.3870379082658153
1313,8513,1.4431210402309074
1313,17151,1.4431210393673732
1313,15127,2.4483957419746982
1313,14542,5.217866866725061
1313,10046,11.2913772081809
1313,7869,5.880125295515547
1313,6820,8.885391231006784
1313,4261,5.423350066927798
1313,19933,2.037022049063303
1313,4654,1.406199273356508
1313,15164,1.4607699953883202
1313,13106,1.5174376566036762
1313,9224,1.1492250042958059
1313,19692,1.1492250041893277
1313,3791,12.841365799659485
1313,9080,18.823757516674245
1313,9073,7.03849862354151
1313,4249,3.3368358570133556
1313,5193,9.036461456164316
1313,5631,16.651617185048035
1313,15101,11.374615900991461
1313,14565,12.90038858269814
1313,10010,11.040706669103521
1313,15812,17.130270262288963
1313,6649,19.083080270636216
1313,15337,12.707267258926331
1313,7884,17.482736608434685
1313,14602,5.242235843454808
1313,3138,6.302854816887833
1313,5989,9.390461857283617
1313,5050,16.813070845767303
1313,14383,11.545259105881719
1313,12604,11.545259105881719
1313,13476,10.503342310794125
1313,8763,4.80034012115299
1313,14576,4.800340120870283
1313,14097,3.6064629326978954
1313,3012,4.93676414912231
1313,18816,4.05611001053309
1313,3757,3.300029162566702
1313,6012,8.621243436220848
1313,14263,5.16069829105078
1313,12208,3.2094842131350516
1313,2286,1.9645164495442387
1313,5820,3.0874649778116923
1313,13675,2.9011997116829957
1313,17450,4.320997755000537
1313,19851,3.7568164467895904
1313,18086,2.9091030149035393
1313,12978,6.573438165109971
1313,16179,6.78457997372148
