id1,id2,length
496,1397,9.047923874648626
496,5736,12.998525528981427
496,6617,9.041459428878305
496,7955,9.081695309590408
496,6491,4.21953364622544
496,1226,7.015200169690406
496,6750,5.725796229288957
496,1332,5.037516718384069
496,6496,5.147484792346326
496,4004,5.14748479143434
496,7708,7.832751497031034
496,2564,9.084438586813109
2564,10773,315.2841034763205
2564,1397,306.20304217509164
1397,3245,297.1591615091902
3245,7638,267.68036793695654
3245,11255,32.286591794180595
11255,27,16.666729151756254
11255,5736,16.98613307440011
5736,11389,13.787982590405718
7708,0,332.16997775186167
7708,10773,324.34014729472506
10773,42,9.059355743089549
42,3495,10.072331028232547
42,2562,9.060748111474128
42,2788,10.061286436294003
2788,2964,105.29937338501128
2788,5193,110.51139253498621
1398,3337,138.61043302198067
1398,2555,24.385812881105608
1398,4865,160.3951081691071
4865,8372,44.526802108453886
4865,7638,198.075627967678
5193,2912,19.819780791927503
5193,3337,125.72582630541858
3337,913,15.076713774238547
7638,3838,81.90312495364762
3577,11389,12.96764397102832
3577,238,11.926686091520873
3577,6617,12.999206965514816
6617,7955,11.123455419817022
11389,3216,17.085970422646774
27,5088,16.102273025879704
27,8029,16.673260247812884
27,3216,16.10403041867402
4852,3838,29.18488043172603
4852,356,10.12730208331711
4852,6089,21.675265780531678
3838,9483,53.8140409648874
6089,356,10.122680527970711
6089,5088,17.106392771788382
5088,6000,4.945501711872522
3216,3767,7.485182258788858
4004,4678,9.594203575485759
4004,4885,8.628049489659626
4885,376,17.478715749251013
4885,0,26.081966316273878
3495,7792,24.108797724227365
3495,7156,24.89501216825377
7792,0,32.832649956213444
7792,611,8.767621262165274
2562,1868,26.12741920827242
2562,2964,24.432925969563957
2964,6279,95.72790138226216
913,5627,11.92741899445388
913,11282,15.076682233374367
913,10879,11.927421227796255
10879,4785,14.464404972304829
10879,2555,9.360307516236697
2555,309,15.072232065238355
309,4785,11.92141810568454
309,7420,15.07220046307996
309,8349,11.921419200719344
8349,9339,11.726094767021936
8349,5738,4.902563021941849
5738,9147,29.151533476981367
5738,8372,33.72400952365421
8372,8645,11.025745200008494
2912,155,12.047545964117026
2912,5627,7.80534326021898
155,4075,10.0353291937267
155,5067,12.054136374065541
155,5640,10.037020214232767
1430,6279,92.091660901368
1430,5773,26.067261202573725
1430,3733,85.05094799481859
3733,4407,59.8867151690183
3733,4075,58.52529094651221
6279,1120,14.89134379367625
4075,10171,51.66357180970785
5627,5640,13.328352614629587
9483,579,10.216442946896494
9483,4300,44.252247078528534
579,8645,14.787514142206492
579,9199,15.718677784340414
579,1331,9.879859992352497
579,7554,13.357948906693238
579,8917,17.492410905132527
7955,3749,15.588530934185036
238,3767,15.603655043308374
238,10326,11.92666115127805
238,7697,15.603668337412902
3767,1890,16.722520283993003
7697,9472,28.196265704985745
7697,3749,25.798153620240107
3749,5608,19.08288805167682
6000,1500,7.41503744734024
6000,10059,6.27064533630662
10059,356,5.273341139279472
10059,8029,10.497110581067497
8029,1890,16.817557028811578
356,11104,10.659933212063711
356,11070,8.83686257132188
356,5703,5.113294636608413
356,3883,8.83218952382104
356,8060,15.084837684332319
356,10589,15.452130402708645
356,7499,7.322243476274435
356,10593,6.831056764155193
356,9118,5.592512186553279
356,1500,5.305217161914432
11104,4300,7.626920970055716
11104,11070,8.675201451402272
4300,5703,37.015984903038074
1500,10593,4.839511330118623
1890,3588,21.724785596877584
6496,10668,9.30958087201336
6496,4678,12.340591374963466
4678,376,13.2320442166745
376,4391,17.48060624282855
376,1924,13.221083843927001
1924,8549,137.94107712894314
1924,6138,141.53492701423062
6138,10415,37.59486577114236
6138,6840,172.90309069282506
6840,715,5.62785347708809
6840,0,178.40838513243537
1579,7156,25.01096688853474
1579,3198,28.04866782277706
1579,1868,24.91096016623708
1868,1120,10.589214334017168
7156,611,14.922380337911145
611,9713,8.025157961170365
611,8156,12.428447323821498
611,6052,14.308267974590699
9769,8094,36.49812513236456
9769,6686,30.654626584703756
9769,9713,6.074534138164907
8094,0,50.41484575625687
8094,1508,13.938454719456429
1120,10988,14.890184369407685
1120,10287,10.595897359893826
11282,1796,30.76898050822447
11282,9062,21.833184949383494
4785,9062,9.787013600884302
9062,7437,19.529040548444332
7420,7437,20.368947240899054
7420,4285,23.54597407353385
4285,2585,24.99778297009662
4285,9339,4.2691182511256205
9339,742,11.923191055686724
742,6967,15.07838468617862
742,11150,11.923193876979129
742,9147,15.07841618040646
9147,9199,14.719298729846882
9199,11150,15.587408469225844
5640,10319,7.5643839993477675
10171,5863,39.26589092231895
10171,5067,24.279705493413047
5067,2266,27.833934674204855
10287,8235,16.662756824836308
10287,4777,19.506105293553798
4777,689,11.031032405514063
4777,5773,17.247295651948477
5773,8206,9.740832640291375
5791,689,7.618655089114698
5791,2954,42.32308783757408
5791,4407,47.3601475638161
689,8206,13.645309301856724
689,4681,11.982845491278312
689,7884,11.982845491278312
689,10561,6.026352785619675
689,1475,4.938957810038339
689,8583,14.498994542956694
4407,177,16.222107709816356
8725,177,14.599419423180052
8725,5325,5.607893959914478
8725,4948,18.357239414195043
177,7154,10.866160672772374
177,10165,12.214580293455125
177,7010,3.8517482368001867
177,2313,3.851748236684983
4474,4948,27.597625755997495
4474,7075,36.22808666131748
4474,5863,37.66451918569121
5863,456,8.132128182304173
4948,10028,11.546458855842078
1796,10319,25.583767304845445
1796,5352,30.63462293507238
10319,2266,25.36074146885994
8917,1481,32.290286521426815
8917,3961,38.67238178258569
3961,3883,30.21634997094281
3961,5703,32.59048534624676
6491,1332,3.8976535528123444
6491,6750,3.1870840395915963
1332,5608,8.291841352007468
5608,10668,16.395626511839573
3588,7499,26.511775540283345
3588,3056,20.45369526233534
3056,684,12.45872748716408
3056,10326,20.84991208313189
10326,3279,22.27758375045385
3279,9754,32.73655086688903
3279,8358,25.21951958396123
8358,10657,11.797097155792532
8358,9472,24.65406558122484
9472,504,11.30701290929418
504,4507,13.873022522375532
504,8662,11.285187581947392
504,2274,13.86874956435287
2274,4391,16.387176885272776
2274,10668,11.241538351703587
10593,9118,5.414487940614644
7499,2092,25.45887502929981
4391,8662,12.068337155500162
8662,8549,22.717862409671724
8549,5868,139.6405814566829
10415,767,6.286323615235828
10415,7447,31.599262757432577
767,3341,14.708497243630493
767,3208,15.124230801695981
767,6010,9.79221099428596
767,1436,3.8860483930685255
767,8297,12.557056750658472
767,9460,4.034704875687942
767,2777,14.606853131579403
767,2759,4.410099086507196
767,3267,12.546935254406803
767,6989,5.158056069179748
767,7447,9.033452486137646
3341,5868,74.63779097274389
3341,5497,62.2640679421549
5868,7413,130.58717285245663
715,9828,8.08065588871631
715,8241,4.512305748343497
715,4383,5.627855680870491
715,8014,6.296475943169531
715,10899,6.296475942235538
3267,6989,18.77768767994014
3267,9828,10.82246240981788
9828,8241,3.6824454287493786
6989,7447,23.255901452709146
10899,10776,87.42146107836024
10899,3119,91.70153939511414
3119,969,16.301068030830326
3119,3778,104.29006827393765
3778,3404,14.540199570404669
3778,7542,115.739409512806
7542,7739,22.474876716528062
7542,10803,134.3950478665993
10803,4147,60.08350440034163
10803,10105,182.4819980640183
10105,312,10.475731131242988
10105,0,191.56898446080734
6052,7271,19.101829081432857
6052,3950,15.544728590375948
3198,3950,19.87714852398507
3198,6547,21.559054442218926
3950,2480,5.8437067930273034
6547,410,5.074888429217454
6547,10988,22.8599226396569
10988,8966,23.084740268511982
807,1508,15.969026841099847
807,9126,12.478381203690693
807,3137,12.47838120358461
807,3930,14.149452481848007
807,10318,15.065374664864692
807,5051,5.448720626498104
807,1389,15.115287995857454
807,8543,13.751853053673456
807,6686,11.692970583219882
6686,8156,31.18257293589403
9126,11355,78.75554678197334
9126,3137,66.28359546923068
11355,0,96.69928579790766
11355,893,17.945561056112783
8156,3693,27.50878555354556
7437,140,5.361436384090817
140,6288,8.331713240846906
140,4209,11.686495664304863
140,9972,35.32933600239534
140,6999,8.742797756389235
140,4297,36.21811567010351
140,6016,11.4962947900035
140,1435,26.378011815329195
5352,1323,27.702657905633355
5352,6288,6.627287930396991
1435,2585,20.196664269261383
2585,6967,29.33363828591918
6967,5715,31.739472298865135
11150,6296,12.390720443312327
1331,6296,39.496615477817585
1331,2540,38.54627125513108
6296,5715,40.93402075002581
2266,456,13.547885895586164
456,6334,13.547877920498848
456,1323,8.13211649809398
8235,9928,27.83175617899427
8235,4681,17.257977566790736
9928,8966,25.98762142602418
9928,10755,29.998929223087483
8966,6200,4.4745455885129815
4681,10524,16.392408381528934
8583,8454,10.394187136840372
2954,8454,26.24369240308038
2954,3667,32.97520923609938
8454,5817,22.122311949560356
3667,4851,24.514596117270912
3667,4915,29.19809137965467
4915,1154,10.049044586752554
4915,7154,23.12739644731857
7154,6584,14.189870960226118
2313,7010,3.4840720191389036
2313,5325,3.464165914734648
5325,808,6.551461416159605
7871,808,13.48471298724074
7871,3131,25.087161893382508
7871,10795,23.041353686753055
808,10028,15.460989758956652
808,7617,12.334920518646022
808,4261,4.194218032473636
808,3438,6.262260229777614
808,3519,12.705705259939513
7075,10795,24.053885454339433
7075,7698,20.93066617016467
10795,1095,11.469016172581524
6334,7698,24.113131944713185
6334,2339,21.752125531543456
7698,1095,11.305020097423313
1323,4209,28.853472979651517
7554,10530,10.687163179904998
1481,3346,38.58668853001865
1481,1053,14.613937088942608
3346,10530,42.62734655535366
3346,9275,36.97053600354585
10530,2540,42.12043180876475
5882,1053,18.275627651112245
5882,5992,25.23808335751809
5882,3883,24.95814772039744
1053,7979,18.27557679421948
1053,2612,14.613933352314676
1226,6750,5.055822167540931
684,2703,8.172257310991391
684,3074,8.858385627847067
684,10875,11.855918473481527
684,3018,7.490257974825667
684,3229,8.949796453961298
2703,2092,15.814459091079726
2703,10538,10.535113566012651
2092,1280,29.819270473714173
3229,1675,8.217158254886781
1675,3018,19.58533480499766
1675,10654,21.822882492073273
10654,9532,14.741227114005321
10654,9754,30.440490292765794
9754,199,11.975989701013006
10657,199,10.235230220660782
10657,4507,14.953654668877343
199,11115,10.228526796226904
199,2203,11.974668110038301
4507,2203,12.642129146690698
10589,4492,14.53091174250167
1280,3963,26.52748764338073
1280,1143,16.08784257285632
3963,4492,28.183591957489
3963,2612,9.988191011626308
4492,5992,26.256531900128152
2203,7413,24.184729374187143
7413,3785,122.08378970174019
3208,8765,22.110814984351233
3208,1436,9.908897370696973
5497,99,12.120031604665183
5497,6739,56.10305823475806
5050,6739,42.36428886074061
5050,282,21.108219083712036
5050,8765,26.006282430512965
8765,8297,8.530998845486016
6739,2009,45.24201433190046
99,4022,10.646469658260202
99,8091,12.122422524734407
99,8369,10.63560936145132
3785,5488,25.070162109253683
3785,6749,118.58379837565332
6749,6069,30.600346126608954
6749,11071,110.85628788442672
4022,11224,30.231063854105983
4022,5085,20.564834248758505
11071,7768,82.00917201219707
11071,11224,61.95042895728791
11224,6281,36.539831445162136
8241,2759,3.5428767174609272
2759,4383,3.516801614796848
8014,7243,69.45407795477314
8014,10776,74.23210041211223
10776,4254,18.902461589566254
969,4254,9.203017232192162
969,7424,16.299141240563305
969,8143,9.213969944731744
4254,8065,20.807710543898313
8143,2250,14.854313473957827
8143,3404,16.686810581044618
3404,120,8.74682382259301
7739,120,12.060586321701365
7739,5421,10.456349033693936
120,11233,11.113306870893403
120,7754,7.242327974264356
120,7201,6.508346644459504
120,5421,4.064643595477791
4147,1199,19.521391408181056
4147,3720,41.56147599903241
1199,3725,10.110961163190474
1199,8444,19.51230348029509
1199,10727,10.120333237563727
3725,7201,10.03215859096991
3725,5153,6.8816755733486445
5421,7201,6.443236047241368
312,3720,8.477286847215089
312,6539,10.474851636486205
312,10774,8.464269150565187
3720,8304,41.39238425880553
10774,7041,283.56312093497553
10774,0,291.9791321684438
7271,3693,15.035004620878665
7271,410,11.016270939611982
3693,7418,30.532028771199663
410,2480,8.221283854202264
410,3933,12.254699392888043
410,6401,11.179827157869335
410,6200,6.277552677166753
8543,5327,23.653711189621045
8543,7418,19.463887346729013
7418,3933,23.939916324776714
3137,9144,53.81462536030993
893,4110,10.730137717784343
893,6866,17.94163920095473
893,2921,10.740550295383747
2921,5156,19.49967907408192
2921,9818,16.913160688827038
9818,8,14.806609629272842
9818,9144,31.69948894403769
9144,2667,22.14123999238563
